response_id,duration_ms,memory_utilization_percentage,total_memory,cpu_total_time_ms,total_network_bytes,billed_mb_ms,invoke_cost_gb_per_second,cold_start,@ptr,init_duration_ms
5e81afa6-7e60-4544-95d4-aa52f2bd774a,10648,19,1024,3860,138522,10904576,10.9046,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAcSNRoYAgZASn6JAAAAAJ/a3eEABkMtTZAAAACSIAEo16nGtPYwMNipxrT2MDgEQPwiSPctUKoYGAAQABgB,
b9c15278-3f96-424b-8a49-bec782884dd5,2573,18,1024,1420,188263,2635776,2.6358,1,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAcSNRoYAgZASn6JAAAAAJ/a3eEABkMtTZAAAACSIAEo16nGtPYwMNipxrT2MDgEQPwiSPctUKoYGAAQAxgB,738
3eaed345-0828-40e1-b591-2d7235a27b32,4771,19,1024,1700,65590,4886528,4.8865,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAYSNRoYAgYiag15AAAAAjOoBTAABkMtUXAAAAWSIAEo16nGtPYwMNipxrT2MDgCQJkRSK0mUKASGAAQABgB,
00364824-e1d7-4416-a68f-bb2924526009,4782,19,1024,1690,65611,4897792,4.8978,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAISNRoYAgY90g6xAAAAApt3VxYABkMtUkAAAAcSIAEo1qnGtPYwMNepxrT2MDgDQOAZSNkoUMwUGAAQABgB,
27768d95-9311-4829-9443-3931d98a5cb5,10646,19,1024,3390,138736,10902528,10.9025,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAMSNRoYAgY0Q+tJAAAABDp2/SEABkMtVfAAAAKSIAEo1qnGtPYwMNapxrT2MDgCQJgRSK8mUKISGAAQABgB,
b2e11124-c7f2-402d-9cf0-6615bd86031e,4827,19,1024,1870,53860,4943872,4.9439,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAMSNRoYAgY0Q+tJAAAABDp2/SEABkMtVfAAAAKSIAEo1qnGtPYwMNapxrT2MDgCQJgRSK8mUKISGAAQARgB,
7af07c60-bcfc-49cb-9d8e-b4970c38aa53,10737,19,1024,3830,139736,10995712,10.9957,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAISNRoYAgY90g6xAAAAApt3VxYABkMtUkAAAAcSIAEo1qnGtPYwMNepxrT2MDgDQOAZSNkoUMwUGAAQARgB,
38178b54-4b49-42d6-a7af-8cc2fd72b64d,4612,19,1024,1740,65655,4723712,4.7237,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAISNRoYAgY90g6xAAAAApt3VxYABkMtUkAAAAcSIAEo1qnGtPYwMNepxrT2MDgDQOAZSNkoUMwUGAAQAhgB,
d4c3b967-875e-4dc5-8548-428a89fa19ad,10768,15,1024,3710,127794,11027456,11.0275,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAYSNRoYAgYiag15AAAAAjOmOPsABkMtK3AAAAWSIAEovc+ftPYwMKmfobT2MDgEQLQiSJcqUIoWGAAQAxgB,
d37bd13d-ea04-46a0-9a81-843ad66b7ee0,2274,19,1024,1090,204348,2329600,2.3296,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAISNRoYAgY90g6xAAAAAptmkAkABkMtKiAAAAcSIAEo/qKftPYwMOqWobT2MDgGQIs0SIwyUL8cGAAQBRgB,
610beb5e-6afc-44f4-8e8b-2a0c86b8478c,2159,19,1024,1000,205122,2211840,2.2118,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAMSNRoYAgY0Q+tJAAAABDpsiIYABkMtLYAAAAKSIAEo2cKftPYwMOSTobT2MDgCQJwRSPEmUOQSGAAQARgB,
618d5443-ea68-43a3-8300-49274fa815b4,2647,19,1024,1160,203221,2711552,2.7116,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAQSNRoYAgY+3PaWAAAAAFKPfjkABkMtJ6AAAANiIAEomqCatPYwMLWSobT2MDgIQKhFSIw4UL4iGAAQBxgB,
9b9ab413-7cc5-43dd-9681-7fc4a41c89e4,4921,18,1024,1970,53667,5040128,5.0401,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAQSNRoYAgY+3PaWAAAAAFKPfjkABkMtJ6AAAANiIAEomqCatPYwMLWSobT2MDgIQKhFSIw4UL4iGAAQBhgB,
f0643815-0a24-4779-a0b6-55b91004b7c8,10981,15,1024,3980,139005,11245568,11.2456,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAESNRoYAgXzn9uEAAAABDiBHjoABkMtKNAAAAJCIAEokv6ZtPYwMI2EobT2MDgFQIkrSIgvUPoaGAAQBBgB,
39a328a0-25d4-46c4-888e-20335c5ac190,10891,19,1024,3810,139577,11153408,11.1534,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAQSNRoYAgY+3PaWAAAAAFKPfjkABkMtJ6AAAANiIAEomqCatPYwMLWSobT2MDgIQKhFSIw4UL4iGAAQBRgB,
f58f3ee7-921a-4daf-8fbe-4e7a8f3c7d70,13859,19,1024,4700,139516,14192640,14.1926,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAQSNRoYAgY+3PaWAAAAAFKPfjkABkMtJ6AAAANiIAEomqCatPYwMLWSobT2MDgIQKhFSIw4UL4iGAAQBBgB,
3183145f-095f-4146-b0c9-cc1cbd022edc,4763,18,1024,1720,53805,4878336,4.8783,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAUSNRoYAgYrFDQ9AAAAAucjmJcABkMtLFAAAAHSIAEoobegtPYwMILeoLT2MDgCQI8RSOQlUNgRGAAQARgB,
9f04cab9-d5c7-476f-bd03-22c2fa5d3d0a,4522,15,1024,1560,65330,4631552,4.6316,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAISNRoYAgY90g6xAAAAAptmkAkABkMtKiAAAAcSIAEo/qKftPYwMOqWobT2MDgGQIs0SIwyUL8cGAAQBBgB,
c272d8e9-784d-477a-bb40-9f6275367790,4823,18,1024,1870,66841,4939776,4.9398,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAUSNRoYAgYrFDQ9AAAAAucjmJcABkMtLFAAAAHSIAEoobegtPYwMILeoLT2MDgCQI8RSOQlUNgRGAAQABgB,
4e6d1851-0619-48ac-87b5-56b6f6db2663,10973,15,1024,4030,127084,11237376,11.2374,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAYSNRoYAgYiag15AAAAAjOmOPsABkMtK3AAAAWSIAEovc+ftPYwMKmfobT2MDgEQLQiSJcqUIoWGAAQAhgB,
ca80dc26-2a94-4893-add7-4b164b375b4f,10826,19,1024,3720,131851,11086848,11.0868,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAASNRoYAgZCxV47AAAAABuI6ngABkMtKwAAAAKyIAEo1bqftPYwMP6qoLT2MDgCQKARSKYmUJoSGAAQARgB,
a49abfba-69e9-4aa2-a8dc-1b4ad5470d5e,10779,15,1024,3790,127242,11038720,11.0387,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAISNRoYAgY90g6xAAAAAptmkAkABkMtKiAAAAcSIAEo/qKftPYwMOqWobT2MDgGQIs0SIwyUL8cGAAQAxgB,
758ffe36-57b4-4b47-be91-d58329d3b2bf,10962,18,1024,3810,147006,11226112,11.2261,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAESNRoYAgXzn9uEAAAABDiBHjoABkMtKNAAAAJCIAEokv6ZtPYwMI2EobT2MDgFQIkrSIgvUPoaGAAQAxgB,
8f7e5f6e-6677-4d7b-8bbf-c6488c559a58,5978,19,1024,2020,53619,6122496,6.1225,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAISNRoYAgY90g6xAAAAAptmkAkABkMtKiAAAAcSIAEo/qKftPYwMOqWobT2MDgGQIs0SIwyUL8cGAAQAhgB,
ab6832a4-1bda-41ef-bbf5-c77035c3c2e8,2579,19,1024,1170,201763,2641920,2.6419,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAISNRoYAgY90g6xAAAAAptmkAkABkMtKiAAAAcSIAEo/qKftPYwMOqWobT2MDgGQIs0SIwyUL8cGAAQARgB,
d359c38b-8ca2-4414-8cde-debe5903d8e8,4630,14,1024,1650,76900,4742144,4.7421,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAYSNRoYAgYiag15AAAAAjOmOPsABkMtK3AAAAWSIAEovc+ftPYwMKmfobT2MDgEQLQiSJcqUIoWGAAQARgB,
21483178-1ef0-4611-87db-908e73a8ca16,2337,19,1024,1090,208204,2394112,2.3941,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAcSNRoYAgZASn6JAAAAAJ/SbZwABkMtKNAAAACSIAEoh/6ZtPYwMNzUn7T2MDgEQLgiSKYsUJgYGAAQAxgB,
9886fb7c-4709-42d5-8b71-c1d2dea2d9a1,4682,14,1024,1710,76155,4795392,4.7954,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAYSNRoYAgYiag15AAAAAjOmOPsABkMtK3AAAAWSIAEovc+ftPYwMKmfobT2MDgEQLQiSJcqUIoWGAAQABgB,
a5a407c3-e2a2-45b7-b0b1-43f922ba3893,13717,18,1024,4640,139114,14047232,14.0472,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAMSNRoYAgY0Q+tJAAAABDpsiIYABkMtLYAAAAKSIAEo2cKftPYwMOSTobT2MDgCQJwRSPEmUOQSGAAQABgB,
769c5e30-19ac-4e34-a62b-c260b23f936c,10861,15,1024,3690,138680,11122688,11.1227,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAASNRoYAgZCxV47AAAAABuI6ngABkMtKwAAAAKyIAEo1bqftPYwMP6qoLT2MDgCQKARSKYmUJoSGAAQABgB,
64c8fbf0-2457-43ab-8a65-65de34f6eb3c,10873,18,1024,3820,139231,11134976,11.135,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAQSNRoYAgY+3PaWAAAAAFKPfjkABkMtJ6AAAANiIAEomqCatPYwMLWSobT2MDgIQKhFSIw4UL4iGAAQAxgB,
4b5a8c68-d5e6-4677-b410-f206dea9413e,11261,14,1024,4210,123837,11532288,11.5323,1,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAQSNRoYAgY+3PaWAAAAAFKPfjkABkMtJ6AAAANiIAEomqCatPYwMLWSobT2MDgIQKhFSIw4UL4iGAAQAhgB,718
e8683c03-4d5d-45e6-a149-f85bfa442ae0,11300,14,1024,4450,123862,11572224,11.5722,1,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAISNRoYAgY90g6xAAAAAptmkAkABkMtKiAAAAcSIAEo/qKftPYwMOqWobT2MDgGQIs0SIwyUL8cGAAQABgB,730
20cb4ec0-ecb3-4a86-b234-a11ee1bb6287,2142,19,1024,960,203558,2194432,2.1944,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAQSNRoYAgY+3PaWAAAAAFKPfjkABkMtJ6AAAANiIAEomqCatPYwMLWSobT2MDgIQKhFSIw4UL4iGAAQARgB,
21854a3b-0fd1-4434-805d-3f1f8a13be5f,2241,19,1024,1020,203050,2295808,2.2958,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAQSNRoYAgY+3PaWAAAAAFKPfjkABkMtJ6AAAANiIAEomqCatPYwMLWSobT2MDgIQKhFSIw4UL4iGAAQABgB,
4dff3c37-5216-4333-99fc-09188d97772e,4936,18,1024,2040,65514,5055488,5.0555,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAUSNRoYAgYrFDQ9AAAAAucjC0AABkMtJzAAAAHSIAEokfuZtPYwMPCRmrT2MDgEQO0iSKouUN0YGAAQAxgB,
2e4152ac-9e69-4013-845b-c5a4d50cf37b,4674,14,1024,1630,76929,4787200,4.7872,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAISNRoYAgY90g6xAAAAAptjCnMABkMtIYAAAAcSIAEo+b+UtPYwMOyRmrT2MDgIQOJFSN83UJEiGAAQBxgB,
966e89d7-3e19-48d5-9126-cda8c44af045,4315,19,1024,1520,66376,4419584,4.4196,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAYSNRoYAgYiag15AAAAAjOl3woABkMtI+AAAAWSIAEokemVtPYwMKePmrT2MDgKQKVWSPM7UKUmGAAQCRgB,
c4600855-a376-4b34-b2a0-2c1b6f2a39bf,4753,15,1024,1690,65879,4868096,4.8681,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAASNRoYAgZCxV47AAAAABuHvcgABkMtJoAAAAKyIAEo56yYtPYwMJaPmrT2MDgEQO8iSJwuUNAYGAAQAxgB,
6d9f0103-3d41-4ed9-ba2d-5c3a2435f943,4656,19,1024,1690,66145,4768768,4.7688,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAUSNRoYAgYrFDQ9AAAAAucjC0AABkMtJzAAAAHSIAEokfuZtPYwMPCRmrT2MDgEQO0iSKouUN0YGAAQAhgB,
5b61a48f-49bf-46ae-bbd6-d93c993c68f9,2197,19,1024,1050,191655,2250752,2.2508,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAASNRoYAgZCxV47AAAAABuHvcgABkMtJoAAAAKyIAEo56yYtPYwMJaPmrT2MDgEQO8iSJwuUNAYGAAQAhgB,
1989b5f0-3fd1-4a53-bdf5-6bafa9ec2e73,2628,18,1024,1290,189152,2692096,2.6921,1,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAUSNRoYAgYrFDQ9AAAAAucjC0AABkMtJzAAAAHSIAEokfuZtPYwMPCRmrT2MDgEQO0iSKouUN0YGAAQARgB,723
ee2498fb-a131-49f3-a852-e96d81ef6f3a,11049,19,1024,4000,141287,11315200,11.3152,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAMSNRoYAgY0Q+tJAAAABDprI9MABkMtJ/AAAAKSIAEo6ImatPYwMOiJmrT2MDgBQM4ISMgiULwOGAAQABgB,
215d77fe-751c-45ba-ac63-d5ca1fbf976d,4556,18,1024,1600,77096,4666368,4.6664,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAESNRoYAgXzn9uEAAAABDiBHjoABkMtKNAAAAJCIAEokv6ZtPYwMI2EobT2MDgFQIkrSIgvUPoaGAAQAhgB,
2c2c47d1-3f7f-48c0-82f1-243f1b78286e,10699,18,1024,3480,139673,10956800,10.9568,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAcSNRoYAgZASn6JAAAAAJ/SbZwABkMtKNAAAACSIAEoh/6ZtPYwMNzUn7T2MDgEQLgiSKYsUJgYGAAQAhgB,
956f69d2-94c7-46c4-ba5c-a160e0cca0ee,10788,15,1024,3890,140070,11047936,11.0479,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAESNRoYAgXzn9uEAAAABDiBHjoABkMtKNAAAAJCIAEokv6ZtPYwMI2EobT2MDgFQIkrSIgvUPoaGAAQARgB,
ec5657c4-f66b-49ac-b34b-b1b3bbf93bae,4693,19,1024,1650,53930,4806656,4.8067,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAISNRoYAgY90g6xAAAAAptjCnMABkMtIYAAAAcSIAEo+b+UtPYwMOyRmrT2MDgIQOJFSN83UJEiGAAQBhgB,
fb3e228a-dd70-4d2c-85df-7b867b81ccab,10973,15,1024,3870,149884,11237376,11.2374,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAYSNRoYAgYiag15AAAAAjOl3woABkMtI+AAAAWSIAEokemVtPYwMKePmrT2MDgKQKVWSPM7UKUmGAAQCBgB,
b1155bba-0df4-4cb3-85dc-cb32690aacbc,11072,19,1024,3910,139241,11338752,11.3388,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAcSNRoYAgZASn6JAAAAAJ/SbZwABkMtKNAAAACSIAEoh/6ZtPYwMNzUn7T2MDgEQLgiSKYsUJgYGAAQARgB,
7d8b40be-5d0a-414c-bcfb-6c58af34a129,10911,18,1024,3900,150257,11173888,11.1739,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAESNRoYAgXzn9uEAAAABDiBHjoABkMtKNAAAAJCIAEokv6ZtPYwMI2EobT2MDgFQIkrSIgvUPoaGAAQABgB,
43efb5cf-88f1-4861-a1a0-a6d7fc21d070,10814,19,1024,3760,127663,11074560,11.0746,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAcSNRoYAgZASn6JAAAAAJ/SbZwABkMtKNAAAACSIAEoh/6ZtPYwMNzUn7T2MDgEQLgiSKYsUJgYGAAQABgB,
aa5395bf-1106-45ac-b533-9bc2d71ba41d,13841,18,1024,4650,150130,14174208,14.1742,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAASNRoYAgZCxV47AAAAABuHvcgABkMtJoAAAAKyIAEo56yYtPYwMJaPmrT2MDgEQO8iSJwuUNAYGAAQARgB,
bc75f9f8-6934-4a6f-a0ec-a26598c9003a,11139,15,1024,3940,150231,11407360,11.4074,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAUSNRoYAgYrFDQ9AAAAAucjC0AABkMtJzAAAAHSIAEokfuZtPYwMPCRmrT2MDgEQO0iSKouUN0YGAAQABgB,
cdab89ac-b97f-4d58-a996-c92f717ec298,11481,14,1024,4120,124028,11757568,11.7576,1,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAcSNRoYAgZASn6JAAAAAJ/QVTQABkMtILAAAACSIAEo6uyTtPYwMJDkmLT2MDgLQPRgSMI+UPQoGAAQChgB,724
42252fe5-71a1-4b59-b489-6f05b210d189,3015,18,1024,1380,188149,3088384,3.0884,1,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAASNRoYAgZCxV47AAAAABuHvcgABkMtJoAAAAKyIAEo56yYtPYwMJaPmrT2MDgEQO8iSJwuUNAYGAAQABgB,796
36b5b4ac-8973-4d3f-a045-1314cb85355a,2198,19,1024,1040,192207,2251776,2.2518,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAYSNRoYAgYiag15AAAAAjOl3woABkMtI+AAAAWSIAEokemVtPYwMKePmrT2MDgKQKVWSPM7UKUmGAAQBxgB,
5949de89-621b-4db0-97f4-c1482e706592,2509,18,1024,1220,190270,2570240,2.5702,1,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAYSNRoYAgYiag15AAAAAjOl3woABkMtI+AAAAWSIAEokemVtPYwMKePmrT2MDgKQKVWSPM7UKUmGAAQBhgB,677
5334b549-5a0e-430b-8f3a-6ccaf1701b08,2219,19,1024,1040,204073,2273280,2.2733,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAcSNRoYAgZASn6JAAAAAJ/QVTQABkMtILAAAACSIAEo6uyTtPYwMJDkmLT2MDgLQPRgSMI+UPQoGAAQCRgB,
180ad891-8634-46cb-a422-b8e21d07a0cb,4681,19,1024,1610,65204,4794368,4.7944,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAISNRoYAgY90g6xAAAAAptjCnMABkMtIYAAAAcSIAEo+b+UtPYwMOyRmrT2MDgIQOJFSN83UJEiGAAQBRgB,
e09ac8be-d765-4a10-b438-cc323cc4650c,2262,19,1024,1060,204417,2317312,2.3173,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAMSNRoYAgY0Q+tJAAAABDppqqwABkMtIgAAAAKSIAEou8yTtPYwMNKQmLT2MDgJQKRNSKY3UJcjGAAQCBgB,
262ebac7-aa4d-4fc1-bce2-ad8d379ba6ab,4771,18,1024,1740,65457,4886528,4.8865,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAQSNRoYAgY+3PaWAAAAAFKO2V4ABkMtHwAAAANiIAEoouqQtPYwMMb/l7T2MDgMQJZoSMg/UPopGAAQCxgB,
5b7cebb5-dede-4ffb-aff6-4b8761ec1bac,2176,19,1024,1060,192090,2229248,2.2292,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAESNRoYAgXzn9uEAAAABDiBCLEABkMtJtAAAAJCIAEo8vyXtPYwMPL8l7T2MDgBQMkISLoiUK4OGAAQABgB,
18b9fa8b-aa6c-47eb-bd45-890595ceba39,2730,18,1024,1390,188598,2796544,2.7965,1,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAcSNRoYAgZASn6JAAAAAJ/QVTQABkMtILAAAACSIAEo6uyTtPYwMJDkmLT2MDgLQPRgSMI+UPQoGAAQCBgB,861
0b09aa94-12dc-4590-8bb8-0446d32cc2d0,4374,19,1024,1560,54180,4480000,4.48,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAYSNRoYAgYiag15AAAAAjOl3woABkMtI+AAAAWSIAEokemVtPYwMKePmrT2MDgKQKVWSPM7UKUmGAAQBRgB,
4db21362-bcfc-40dc-8c99-7be6aa9c2123,10845,19,1024,3760,139614,11106304,11.1063,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAYSNRoYAgYiag15AAAAAjOl3woABkMtI+AAAAWSIAEokemVtPYwMKePmrT2MDgKQKVWSPM7UKUmGAAQBBgB,
a29de194-6798-4c13-85a4-39c119ef25a6,4732,19,1024,1660,54024,4846592,4.8466,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAYSNRoYAgYiag15AAAAAjOl3woABkMtI+AAAAWSIAEokemVtPYwMKePmrT2MDgKQKVWSPM7UKUmGAAQAxgB,
2a74231b-2ab0-47ac-b499-c0f0c0e594c4,10598,15,1024,3730,139717,10853376,10.8534,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAISNRoYAgY90g6xAAAAAptjCnMABkMtIYAAAAcSIAEo+b+UtPYwMOyRmrT2MDgIQOJFSN83UJEiGAAQBBgB,
0d4e21a3-72d1-416e-8687-fe6b3dd21665,11435,14,1024,4280,123243,11710464,11.7105,1,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAcSNRoYAgZASn6JAAAAAJ/QVTQABkMtILAAAACSIAEo6uyTtPYwMJDkmLT2MDgLQPRgSMI+UPQoGAAQBxgB,738
455cefdc-c469-4460-82b5-8f174e54a1ee,11017,15,1024,4030,127878,11282432,11.2824,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAQSNRoYAgY+3PaWAAAAAFKO2V4ABkMtHwAAAANiIAEoouqQtPYwMMb/l7T2MDgMQJZoSMg/UPopGAAQChgB,
92940bdd-f8b4-4b03-8ede-5b792563ebb4,11219,14,1024,3950,123405,11489280,11.4893,1,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAUSNRoYAgYrFDQ9AAAAAucibiUABkMtIaAAAAHSIAEorMiTtPYwMLfxl7T2MDgIQJxFSKo4UNwiGAAQBxgB,694
1543ecf8-6d91-41cb-98db-18667ed1a503,4630,18,1024,1620,65844,4742144,4.7421,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAYSNRoYAgYiag15AAAAAjOl3woABkMtI+AAAAWSIAEokemVtPYwMKePmrT2MDgKQKVWSPM7UKUmGAAQAhgB,
e7cd06bf-e0f3-46e3-8fb4-26c0858da9b6,10738,18,1024,3480,150757,10996736,10.9967,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAMSNRoYAgY0Q+tJAAAABDppqqwABkMtIgAAAAKSIAEou8yTtPYwMNKQmLT2MDgJQKRNSKY3UJcjGAAQBxgB,
31f66ff1-d249-4852-849b-ff98e3466bfb,10900,19,1024,3720,124326,11162624,11.1626,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAcSNRoYAgZASn6JAAAAAJ/QVTQABkMtILAAAACSIAEo6uyTtPYwMJDkmLT2MDgLQPRgSMI+UPQoGAAQBhgB,
267636b3-1d65-4f1e-aadc-175d252e69a1,10984,19,1024,3910,139681,11248640,11.2486,0,CmAKJQohNzk3NzcwNjE4NjQ0Oi9hd3MvbGFtYmRhLWluc2lnaHRzEAISNRoYAgY90g6xAAAAAptjCnMABkMtIYAAAAcSIAEo+b+UtPYwMOyRmrT2MDgIQOJFSN83UJEiGAAQAxgB,
